unused,unused,topic,songFragment
,,money,Biełaja nocz nieukojona  Bielą i bólem Tiomnaja grust uspokojona Pistoletową kulą W Sankt Petersburgu w białą noc Ktoś dziwny idzie ulicą Lśnią załatyje epalety i biełyje lico Skłamała mu Pikowa Dama Od
,,money,Ostatni raz  Zostawiam styl na płycie Po raz ostatni Dźwięk daje życie /2x  Nie proszę ofiarę Spokojnie bez szaleństw Zamiast szczęśliwej gwiazdy żyję pod pentagramem Wbijam długopis w kartkę jakby posiadała
,,money,"Miałem tyle do powiedzenia, Lecz kiedy chciałem mówić następowała passa milczenia. Nie zdążyłem, może to przez amok i pogoń Mleko już się rozlało dziś me życie zwie się trwogą. Wstaję lewą nogą, dawnego"
,,love,"Jah. Jah-Jah. Jah. Jah-Jah.  Kto jest Jah i gdzie on mieszka. Co znaczy Jah, co znaczy król. Co trwa, co jest, co gra. Rege muzyka Ciało przenika.  Ref: Jah ...  Spójrz w niebo, tam wyrasta, W każdej ziemi"
,,love,"Jah. Jah-Jah. Jah. Jah-Jah.  Kto jest Jah i gdzie on mieszka. Co znaczy Jah, co znaczy król. Co trwa, co jest, co gra. Rege muzyka Ciało przenika.  Ref: Jah ...  Spójrz w niebo, tam wyrasta, W każdej ziemi"
,,love,"Jah. Jah-Jah. Jah. Jah-Jah.  Kto jest Jah i gdzie on mieszka. Co znaczy Jah, co znaczy król. Co trwa, co jest, co gra. Rege muzyka Ciało przenika.  Ref: Jah ...  Spójrz w niebo, tam wyrasta, W każdej ziemi"
,,love,"Czekasz na tę jedną chwilę serce jak szalone bije... Zrozumiałem po co żyję wiem, że czujesz to co ja. Ej za krótko trwa godzina niech się chwila ta zatrzyma moim szczęściem chcę nakarmić calutki świat,"
,,love,Ten smutny dom jest moim domem a ja w nim czekam na ciebie w nieskończoność ta smutna kobieta to ja niestety wciąż czekam i czekam na śmierć z twojej ręki bo miłość zabija nim zgaśnie chwila zdusisz mnie
,,love,"Na planecie kłamstw i obietnicTak mało brawBez aplauzu, ciągle w wielkim stresieNie widzisz szansA wywalczysz w końcu własny kątCzy w piekleCzy w rajuPamiętaj o tym:Każdy ma to co mu w zamian miłość dajeCo"
,,love,Jest lepsza miłość niż malepsza piosenka niż takrólestwo nie z tego świataFranciszek i Ninkasłona sólsłona sóljest Króciu i bolączkaw zatokach półniebawpaniała nowinakrólestwo nie z tego światasłona sólsłona
,,love,"Kiedy śmierć usłyszy moją pieśńPląsając wokół mnieŻycia treśćOdejdzie w cieńSny połączą miłość tąZ której tyBudujesz dniTęczą i mgłąTam aniołów święty chórTańczy mandaleW świetle gwiazdSłońca, księżyca"
,,love,"Byłeś snem mojej wczesnej młodościWiem, że też tak kochałeś jak jaBałam się, tak jak ty, tej miłościDzisiaj, cóż... ja wciąż sama, ty samRef.:Na miłość nigdy za późnoMiłość nie liczy latKiedy serce się"
,,love,Nie wierz mi moim łzomMoim słowom gorzkim złymGdy użalam się nad sobąNie wierz miNie wierz gdy gubię sięW dłuższych wciąż rachunkach krzywd Nawet jeśli mnie rozumieszNie wierz miJeśli kochasz mnie naprawdę
,,money,"Tu co drugi zawsze mówi ze w rapgrze jest od Skandal I lecą pancze z dupy na youtuby meandrach Także tutaj gra w trzy litery to najlepsza rapgra Będziesz kiedyś przejeżdżał tędy, wpadnij do wieprza i zagraj Jest"
,,money,Jak roluję to pal Jak polewam to wypij Nie wymiguj się  Dziś mówisz w moim języku Niepotrzebny nam tłumacz Zdrowie Lavoholiców Mamy wszystko czego trzeba Brak limitów mówią że są w formy piku Dla mnie
,,money,"Całe życie w biegu My pchamy ten głaz Wygrywamy przegrywamy Cały ten czas Życie sypie się nam Życie w syfie nieraz My na stypie siema Ty Syzyfie nie ma Sensu żeby go pcha Zasłania jasność, wiesz? Zaczynam"
,,money,Wwwwwa.pl/hype Ten adres to fake Ale na bank to sprawdzisz Szukaj tych ludzi wśród wykozaczonych smapli To kartki bez kalki i kilometry kabli 3 i pół centa nad ziemią na nike Ja dzieciak co wierzą że sky
,,money,Swag skurw* Co jest definicją swag-u? Bo swag to nie ... i kilku kolegów Od piaru bez żalu odbulam to towarzystwo Jestem przyszłością rapu No wiec zainwestuj w przyszłość Tadeusz zawsze na propsie Nie
,,money,"Taka prawda obok nas jest Ludzie biedni harują zawsze, Tacy ludzie swoim losem się nie obnoszą Nie wykorzystują innych, o nic nie proszą  Nie widzimy zła, bo widzieć nie chcemy Odwracamy się i ku jasnym"
,,money,"KaeN :   Zarabiałem flote na niej, przy kamienicy tłum Wydawałem flote na niej, niczym ulicy król Dawała owoce nocy, odbierała mi spokój Dawała krocie floty, zabierała mi rozum Kochałem takie życie to"
,,money,"Maja, oooo!   W jeden deszczowy dzień, W tanim barze pod bzem, Umówiłem się sam ze sobą. By rozmówić się tam, Twarzą w twarz sam na sam, Żeby upić się bez nikogo.  Za to życie że trwa, Za ten czas co nas"
,,money,"A Ty zaśnij, niech problemy Cię nie dręczą /3x  Miał dokładnie 10 lat, kiedy trafił tam, choć nie chciał Dzielił swój mały pokój z chłopakami z domu dziecka Patologia zdradziecka zawsze go prześladowała Jego"
,,money,"Zanim zaczniesz pluć w moją stronę synku, powiedz mi kto w Polsce płynie tak Zanurz się pod taflę wody, to jest rap, który ja nazywam czubkiem głowy Tam powstaje myśl, to produkt docelowy spaja miękki"
,,love,"Mechaniczne Twoje usta, oczy bez wyrazuMechaniczny CZAS - nie ma najlepszychGalerie robotów, mechaniczne powietrzeROBOTÓW GALERIEROBOTÓW SCENERIEROBOTÓW IDEEROBOTÓW ZBYT WIELE ...Mechaniczny CZAS - strachu"
,,love,"Ras LUTARastafarai jedyny Bóg...jak wątpić bym mógłhonor i miłość, ja pukam do Twych drzwi,czy jesteś moim bratem?czy otworzysz mi?honor i miłość, ja pukam do Twych bram,popatrz ten rastaman stoi sam....honor"
,,love,"Nareszcie wolny,Siedzę w kącie jak ten nikt,W odstępach zwijam skrzydła zdarzeń,Sprawdzam jak piękny jest,Mój zachód i mój świt,To nie ja to nie ty,Świat pełen wrażeń.	Po nie przespanych nocach, W parku"
,,love,Tyle różnych bywało miłości te zwyczjne i tamta w Weronie Zakochani najlepiej to wiedzą Co się dzieje gdy serce zapłonie Ale takiej jak nasza nie było Dla niej ziemskie za krótkie są lata Tylko kosmos
,,love,"Wybacz mi tę miłość, być jej nie powinno, to się tylko śniło, a sny to niewinność. Więc wymaż z pamięci gesty me i słowa, warto je poświęcić, śladu nie zachować. Wybacz mi tę miłość i zapomnij o niej, kilka"
,,love,"Wybacz mi tę miłość,  być jej nie powinno  to się tylko śniło,  a sny to niewinność.  Wymaż więc z pamięci  gesty me i słowa,  warto je poświęcić,  śladu nie zachować.  Wybacz mi tę miłość,  i zapomnij"
,,love,"ajeranty Zostań tu ze mną na zawsze ef. Zostań tu ze mną na zawsze, na zawsze, zostań nie odchodź już więcej, Miłość od nowa się zacznie, się zacznie, i ucałuje twe ręce/2x 1. Było nam razem tak pięknie, czemuż"
,,love,"ef. Zostań tu ze mną na zawsze, na zawsze, zostań nie odchodź już więcej, Miłość od nowa się zacznie, się zacznie, i ucałuje twe ręce/2x 1. Było nam razem tak pięknie, czemuż ten czas szybko mija, twe"
,,love,muzyka: Jerzy Skrzypczyk słowa: Bogdan Malach Świt wtoczył słońca krąg Wiatr niesie zapach łąk W szepcie trawy Ty W deszczu Twoje łzy A w poszumie drzew Twój skrywany śmiech. Świt przyniósł Ciebie tu Zmył
,,love,"Wszystko ginie i cały świat obumiera w promieniach słońca  Niebo ciężkie, zmęczone dniem  życie płonie w ramionach ognia.  Twoje włosy gładzi wiatr, wicher łamie drzewa najsłabsze.  Twoje oczy zachodzą"
,,money,[1] Tego kawałka pewnie nie zagra radio... To nie puste słowa - pusty będzie stadion. Bo PZPN ma swą nazwę prawdziwą: Pieniądze Zarobione Przez Nieuczciwość. Przegięliście mając kibica za idiotę. Pusty
,,money,Napiszę list otwarty do prezesa drogi mlecznej czy może widział się z tym co obiecał nam życie wieczne zarząd nic o tym nie wie rada nadzorcza milczy to skąd prosty człowiek ma wiedzieć czy może na końcu
,,money,"Już minął czas kiedy mogłeś się schować Już nogi twe nie mogą mocno pracować Wszystko zawraca od nowa - koniecznie zrozum, tak jest.  Szanse mają mniejszą, gdy ignorują siłę większą. Wspinają się na Syjon,"
,,money,... Artysta kombinator ...  ... Nigdy mało nigdy mało 2009 ... Nigdy mało zbytu szczytu godnego bytu kwitu Rozkwitów bitów podwórkowych kwitów głośników Kolejnych zwrotek progres moich wyników To jest
,,money,Szczęście i nadzieje?  Raczej zgliszcza i dramat Jeśli chcesz mieć hajs musisz oddać serce w zamian Kolejna ofiara z diabłem w karty przegrała Pochłonie nas piekło bo w niebie nie ma miejsca dla nas  Z
,,money,"oj, oj proszę Pana, skąd ta naiwność, ja nie po to mam kolana bez lizania, klepania, intymności obnażania, by być złudzeniem do sprzedania oceniając bez pytania, czy warto, czy nie warto można chwilę się"
,,money,"To jest miasto idealne By zarazić się HIV'em w miarę naturalnie Borixon, Popek, wy kurwa skurwysyny To jest miasto idealne  Widuję tu wielu konfidentów Przeterminowanych gangsterskich śmieci Dilerzy robią"
,,money,"Kiedyś wszystko było proste Tylko jeden obowiązek Szkoła, plus szkoła życia na ulicach Ja podrostek Proste, ze czyny były głupie Były też mądre Dobrze, ze z nich nauka, w która  nigdy nie zwątpię Chociaż"
,,money,"Ostatnio na domówce spotkałem koleżkę Pewny siebie, wyszczekany biznesmen Nie rozpoznał mnie, chociaż parę godzin wcześniej Widziałem jak próbował brać towar na kreskę Nawijał coś że ma kontakt i pieniądze I"
,,money,Nie ważne jak się ubierasz i z czego czerpiesz zyski Jeśli czujesz to w sercu – co? – rap jest dla wszystkich I nie ważny twój wiek i jaki jest skład rodzinny To coś więcej niż myślisz – co? – rap jest
,,love,"Biedna ta miłość, cała się zmieści w filiżance kawy. Smutna ta miłość, niech się napije, kto ciekawy. Mała czarna - tęsknota, duża czarna - nadzieja. Czy to można tak kochać. kiedy nic się nie zmienia? Filiżanka"
,,love,"Łączami przyszła do mnie wirtualna miłośćjakiś zabłąkany e-mail, parę słównie wiedziałem nawet, czy to jest dziewczynazanim do mnie nie napisała znówgawędziliśmy o soft-ware'że i plug-in'achinterface'ach,"
,,love,"Chcę byś tylko o mnie myślał, chcę byś był blisko mnie. Chcę dla Ciebie zrobić wszystko, chcę Cię widzieć w każdym śnie. Chcę byś był nade wszystko, taki sam jaki jesteś tu. Tamten czar już dawno prysnął,"
,,love,"O Najwyższy Boże nasz, Przechwalebny Stwórco,racz rozjaśnić ciemność serca mego Panie.Daj prawdziwą wiarę, wytrwałą nadzieję, doskonałą miłość oraz zrozumienie. Abym mógł wypełnić, Panie, Twoją świętą"
,,love,"Idą wysłańcy zwiastujący pokój,Który przynosi miłość i zbawienie,Który pozwala dostrzec Boga wokół,Który rozjaśnia nam noc.Weselcie się radosnym śpiewaniem,Chwalcie Boga swym oczekiwaniem.A kiedy przybędzie,"
,,love,Tyle różnych bywało miłości  te zwyczajne i tamta w Weronie  Zakochani najlepiej to wiedzą  Co się dzieje gdy serce zapłonie  Ale takiej jak nasza nie było  Dla niej ziemskie za krótkie są lata  Tylko
,,love,"1. Nie zapomnisz nigdy tego dnia,  nie zapomnisz tamtej chwili  kiedy w strugach deszczu pierwszy raz  twe usta mnie skusiły.  Dookoła świat rozpłakał się,  ludzie okna zamykali  tylko róże z deszczu cieszą"
,,love,"(Na melodię piosenki ""Niepewność"") Gdy cię nie widzę, nie wzdycham, nie płaczę, nie tracę zmysłów, kiedy cię zobaczę. I tylko taka dręczy mnie zagadka, czy to była miłość, czy to była wpadka... (Taka balanga"
,,love,1. Sama nocą gdy całe miasto śpi Szukasz kogoś kto dał by szczęście ci Wiesz że czasem los z życia sobie kpi Lecz w tę jedną noc ona o nim śni Ref.: Gdzie jest on gdzie ona Gdzie miłość ich szalona Gdzie
,,love,"W pół do piątej, chłodny wstaje świt,  minął sen, a jednak jej nie chcę zapomnieć. Myślę o niej już od kilku dni,  w świetle dnia chcę na nią spojrzeć.  Czy pamięta mój dotyk rąk... Z tobą teraz wchodzę"
,,money,"Mówi się: Bieda aż piszczy! - lecz u połowy Ludzi tak mówiących jest polsat cyfrowy Drewniana chata, większy wiatr i ją zmiata Ale te osoby w środku TV – 42-calowy I to minimum, kredytów max na każdą głowę Ale"
,,money,"TY I JA MIELIŚMY SŁOŃCE RWAĆ OSIODŁAĆ CZAS DOGONIĆ WIATR OTWORZYĆ BRAMY W ŚWIATŁO DNIA /2x  Dlaczego nie ma bajek o tym, że pary się rozstają polują sieci tkają głodni jak samotny pająk jak owad w pajęczynie"
,,money,"Niezliczone sytuacje musisz brać pod lupę Każdy swego patrzy, w sumie to normalne Umieć się zakręcić Trzeba się namęczyć by coś wyrwać To uliczny wiraż Ile dasz tyle zyskasz Jestem tego świadom Po krawędzi"
,,money,"Znowu czuję się grzesznikiem Mam brudne myśli, nie widzę dobra Ciągle w górę i w dół - pieprzona sinusoida Idę po swoje i sprawdzam waszą prawdę - wariograf Pierdolę waszą prawdę, naprawdę, ta gra jest"
,,money,"Na bok sentymenty Ukryte talenty Droga nie tędy nie tędy  Przestań narzekać, zrób coś Na bok sentymenty Każdy ma przecież ukryty talenty Rozwijaj siebie, za miast robić przekręty Droga nie tędy, nie tędy! /2x  Pamiętaj,"
,,money,"Czasem przyjaźń umiera  Narkotyki głowy piorą Myślałem, że do końca razem Co się stało kolo? Kiedy to uciekło przez palce Gdzie to wszystko?  Zaufali ci - zawiodłeś Ja siedziałem wtedy, nic to! Zawsze"
,,money,"Strzelam w nich muzyka jak łukiem Legolas Rozbieram się z emocji, fanki mówię, łe! – golas! Hejtarzy zamiast pisać komentarze na stronach Ze swoim majku niech odwiedza lepiej Legoland Nawijali o …., nie"
,,money,"Oddałbym wszystko za łyk wody zimnej Strach otworzyć oczy, w głowie tylko głosy dziwne Wszystko śmierdzi wódą, rzygiem, kur*, oczywiście Sprawdzam czy mam chociaż zęby, bo pieniądze poszły w pizdę W taki"
,,money,"Kolejne sztosy Zatraceni ludzie Powyjeżdżali, nie chcieli wyroków i złudzeń Pamiętam z koleżką poznawałem ruchy Głupie rzeczy, martwe sumienia, trupy Głuche wołania, balangi, dobre ciuchy Wszystko od zaraz"
,,money,"Ej, dokąd zmierza ten świat Pieniądze kneblują usta raperom Bo chłopcom brakuje jaj Leginsy zdusiły w nich testosteron Weź popcorn Kopsnij im like Nie czają że wyśpią się jak se pościelą Dziś z siostrą"
,,love,Ktoś mówił ze to boży dar dla spragnionych dusz - wymarzony dar... ktoś mówił ze to w sercu żar i wielki bukiet róż... poziomek leśnych sok i ponad chmury skok... nad chmury skok... co to jest miłość? czy
,,love,"ref. Zostań tu ze mną na zawsze, na zawsze,  zostań nie odchodź już wiecej, Miłość od nowa się zacznie, się zacznie, i ucałuje twe ręce/2x 1. Było nam razem tak pięknie, czemuż ten czas szybko mija, twe"
,,love,1. Dobrze znam ten nieznany raj Także ciebie dobrze znam Mówisz mi już nie pierwszy raz Że tak z sobą dobrze nam Ale życie dzień za dniem roztrzaskuje się Razem z nocą kończy się miłość jak we śnie Ref:
,,love,I. Dziewczyno z kiosku ruch nie zauważasz mnie Wysyłam anonimy że kocham cię co dzień Wyciąłem twoje imię na moim sercu dziś Liczy się tylko miłość liczymy się tylko my Na rękach będę nosił cię Dziewczyno
,,love,W wielkim mieście znów minąłem cię No i wtedy zakochałem się Gdy ujrzałem oczu twoich blask Oczu twoich blask  Popatrzyłam wtedy w stronę twą Oba serca wciąż do siebie lgną Wiec mi dałeś wtedy jakiś znak  Dwa
,,love,"Żył pewien człowiek, kochałam go Na imię miał Will, nikt nie wiedział, że Gdy się uśmiechał to świat Rzucał mi miłość do stóp Wierzył Kochał Wiedział Że nienawiść Nie ma Prawa By zawładnąć Tobą Tylko Ty"
,,love,"Dosyć już wylanych łez Dość wypowiedzianych przez ciebie kłamstw Szkoda że wyszło tak Przecież miało inaczej być  Powiedz, gdzie teraz jest ta miłość Którą obiecałeś mi dać? Co tak nagle się zmieniło Co"
,,love,"Nie mam już, żadnych złudzeń,żadnych próśb,   Już ostatni raz,   Chce wrócić tam gdzie był,   Dla nas dobry czas.   Kiedy dotknąłeś mnie tego dnia,   Rozpaliłeś płomień,   Lecz gdy chciałam przy nim trwać,"
,,love,Przez tych osiem lat wiele się zdarzyło Kto rozpozna dziś tamtej twarzy ślad Na palecie barw pozostanie miłość Ale kto ją zna jak na imię ma? Tyle czasu jest przecież już za nami Jak rozmawiać gdy już
,,love,"Odkąd zobaczyłem ciebie Nie mogę jeść, nie mogę spać Jak do  tóg doszło, nie wiem? Miłość o sobie dała znać  Co poradzić mogę na to Ze miłość przyszła właśnie dziś Że w sercu mym jest  lato A w moich myślach"
,,money,"Jestem pewien to jest dla mnie proste,  że spoty wyborcze nie okażą się owocne,  nie mam czasu robię forsę, choć wy płacicie dobrze,  wolę swoje pieniądze, więc jedynka nie sądzę,  idę prawą stroną ciągle"
,,money,"Temido, zdejmij opaskę ze swych oczu Temido, dla wielu z nas nie ma odwrotu Temido, szala się waha, jestem gotów Temido, nie chcę uciekać, chcę mieć spokój Temido, Temido, zdejmij opaskę ze swych oczu Temido,"
,,money,"Teka – Uciec muz: Tomasz Kucharski, sł: Tomasz Kucharski 1. To jest mój czas proste #Pusha-T Moje imię to moje imię wrodzony spryt Toast za dobre życie za dobry byt Za sile za chęci za przeżyte dni 31"
,,money,"Refren:  Czarny film, scenariusz sądnych dni. Powstanę, choćbym był skazany na ten młyn.  Zwrotka 1  Nie ma nic ponad nami poza niebem. Nie chcę znać żadnych granic poza niebem. Testem czas, za nim plany,"
